Source,Target,Time,Date
aa9369d230a1d1baab8a3a15973062bc,d3972d2c637db9fd77979fc2815ea081,06:32:26,2016-03-01
3bf27b84b032fbca31ffbb803f0e6e4c,edaa38b0971c0131d282502d91ed8fdf,06:32:36,2016-03-01
a0a708d8625d2a572df880529435381a,a1923ad9426a7ce4763d3a6806693a01,06:32:39,2016-03-01
d63f7b737c5097f7ecfbd7bee54adff7,a6fffe4748fbd12d745c6be73adf936a,06:32:41,2016-03-01
ad02de3ab710687e0588d2662e0416ae,8fe5ae48589d53708e5221ed9fb06645,06:32:53,2016-03-01
e6d793db9e6925a4706105cd90c72219,16976f4cbbf9c0c603fc4e014b35cefd,06:32:58,2016-03-01
a0a708d8625d2a572df880529435381a,a1923ad9426a7ce4763d3a6806693a01,06:32:59,2016-03-01
ac27c17c8257b5629bdde6ceb248ac5f,3cf7da9fb676531d41a8da358025cb10,06:33:19,2016-03-01
378e7a536343f32f0a66037a2478b623,3ff4a91f0de9c3557c7e6122656eff9f,06:33:19,2016-03-01
52ee7511433b42c258cbf3d6fcf99469,93984acaeb4bab9eea1af87156f58eee,06:33:25,2016-03-01
f0ce97a5187e0767b8162fb42e66ac12,803340b11e73bddc2615789320b6cfcd,06:33:27,2016-03-01
378e7a536343f32f0a66037a2478b623,3ff4a91f0de9c3557c7e6122656eff9f,06:33:28,2016-03-01
29d5e30b8221fac085f16db625661b9d,a3b16341363e253f178e84cd1aec4386,06:33:30,2016-03-01
52ee7511433b42c258cbf3d6fcf99469,93984acaeb4bab9eea1af87156f58eee,06:33:34,2016-03-01
7e639ead02430f854324341086cec271,990251a5455fc4546a8f4d3ce215ea13,06:33:35,2016-03-01
378e7a536343f32f0a66037a2478b623,3ff4a91f0de9c3557c7e6122656eff9f,06:33:37,2016-03-01
29d5e30b8221fac085f16db625661b9d,a3b16341363e253f178e84cd1aec4386,06:33:38,2016-03-01
3f3ac8678162eec8e390d0d7b5b70690,22df278dda6f66b64d2525020c28180b,06:33:41,2016-03-01
b1708000fda293c6f882753204e3ed37,d9d37c0efdcc79ee46242cdd9103e767,06:33:48,2016-03-01
7e639ead02430f854324341086cec271,990251a5455fc4546a8f4d3ce215ea13,06:34:01,2016-03-01
c27edf079c5432f16f5dc44054403c06,58365733816d42bdc8478d612b6650fe,06:34:25,2016-03-01
3f3ac8678162eec8e390d0d7b5b70690,22df278dda6f66b64d2525020c28180b,06:34:28,2016-03-01
bae290b2c30a9b6366386a26ca2aef3a,f6acfd699a5b78ab03674bd474c64911,06:34:47,2016-03-01
f01f3aab13557621a1d9bb6de5f0dc9e,d9f43925961ced5d0e5d398f80cebd03,06:35:05,2016-03-01
d77010770ce2446d2171f525783ea507,3c1dd65d92d7ee8f102e55da75de1e9f,06:35:15,2016-03-01
5b4bcb5e5871a40b6df48460185cba93,64eb232760dfea0b642be553a310fe8a,06:35:16,2016-03-01
bae290b2c30a9b6366386a26ca2aef3a,f6acfd699a5b78ab03674bd474c64911,06:35:30,2016-03-01
c33e1189f5bd7571678a093052d05834,bb39b682458a6ba4f7a37252b0ba3cd3,06:35:37,2016-03-01
49f42165db18ef18151bbb9e6bf81e46,a39e3be4de338230945b504483fdccba,06:36:16,2016-03-01
394b6aaa6d0eeac20a59af99c013e0a6,ebf8af71d2b467bc432a91f388a684ea,06:36:46,2016-03-01
7c6f5cc9b20de90e0d9783782038d58e,47bfe6a6837929bf3923bbdf05c6a0b0,06:36:50,2016-03-01
454510e862f827f6fdffb38cc15c0aec,331c5eb960a5fad3d5d53cdf901c0ff0,06:36:55,2016-03-01
44e07a64ecd857135ba22619e04cf40a,5ab18cd104972ffb93c6cbf5ae5fb612,06:36:58,2016-03-01
31f94393d975d1597f634e1fa3eb968a,ca5db6f055e2b901cbe106f5e134497e,06:37:00,2016-03-01
4cff1a7a43a0e817e7119c984615483e,b7dcc732491b0e67699409ecd2a86b97,06:37:22,2016-03-01
7599e78722a6bcc679640c97df59b3ec,0c7079224637bb5d1b500e755e241300,06:37:27,2016-03-01
c9257f305da5d04680852c18a5b15e13,004a56d5bbee00130b8778635468ca9b,06:38:15,2016-03-01
4cff1a7a43a0e817e7119c984615483e,f4139979378f2e22f6c335b47cb48560,06:38:22,2016-03-01
a569681008e97febf07ed37e595c1ecc,02224f66f1e764e85e210d4a058ed8c0,06:38:28,2016-03-01
6b3a09eac3a2bfa27f4ebe6f69d5efa8,edd5ca7e9d708abeff10df39dbebcefa,06:38:39,2016-03-01
c9257f305da5d04680852c18a5b15e13,6220adc99f8e8e82d8800182de8c2047,06:38:43,2016-03-01
109524935cdc92fdac58b08700358713,8e0ca445ea55bc9250e9ce200b57ce4f,06:38:54,2016-03-01
c9257f305da5d04680852c18a5b15e13,e23ec199dc203f5274f44ea753fbe117,06:39:02,2016-03-01
413c372342974c6697abc04840929f3c,d8b2d03721a51a63733587ad94e22b9a,06:39:21,2016-03-01
ccd0dfe2fa5f652bf792700d70c293a8,2f1bcf187afb39bdade9c3017517a4a0,06:39:23,2016-03-01
42abd07e31b4d3d30623c42912bf7e23,e748607fdda81a544162690b239b4fcb,06:39:24,2016-03-01
5e18ebeeb0aa104526b821408df3f550,dbe90ba338a2841d967989dc0c42bcf3,06:39:25,2016-03-01
cde7b08d92ffd211e3b258410c8f485d,c34973e3fbd1eba85b31c10082b1ff4a,06:39:25,2016-03-01
42abd07e31b4d3d30623c42912bf7e23,e748607fdda81a544162690b239b4fcb,06:39:45,2016-03-01
97aa5004e8c80fc092d797c50f7020e3,b02d20436941738baea0159deea189e2,06:40:12,2016-03-01
ccd0dfe2fa5f652bf792700d70c293a8,2f1bcf187afb39bdade9c3017517a4a0,06:40:13,2016-03-01
ef8f98fb7a478731512086ad5901ddb5,fe984d698bd843db9228bc5de23454a0,06:40:26,2016-03-01
ccd0dfe2fa5f652bf792700d70c293a8,2f1bcf187afb39bdade9c3017517a4a0,06:40:31,2016-03-01
c9257f305da5d04680852c18a5b15e13,15b1cf2b6f7aae45751a65887a224774,06:40:38,2016-03-01
4cff1a7a43a0e817e7119c984615483e,ae38913be57fbe1925b2ac16a4ca4079,06:40:46,2016-03-01
837e0ca16d9404f9df37c855de7977de,3ec6ddf0e26ae3c7a4d274ed813e7200,06:40:58,2016-03-01
1f71e56db8c0d9e5aba8636e6208f690,d2f5c593287a85c8b9cd938a5da73749,06:40:59,2016-03-01
e035a1f778a6666e596b5eeaa25b9c77,11ca6a9a6daa7977a6a212c6b19b4c9e,06:41:19,2016-03-01
96d375eca54bf7e635d555c420604c1b,e8d262c1bd7507cf800344d55faae53a,06:41:31,2016-03-01
6e6e03bf23eb6d182a2c2b20f7dbc426,333d5d84acd6c6ad72fc1690a52efdae,06:41:47,2016-03-01
413c372342974c6697abc04840929f3c,d8b2d03721a51a63733587ad94e22b9a,06:41:57,2016-03-01
1f71e56db8c0d9e5aba8636e6208f690,d2f5c593287a85c8b9cd938a5da73749,06:42:00,2016-03-01
cca41d9f1beba3088ad05f9bdd143d3c,a59b81e1fd708d20f4cc1d27c906edf0,06:42:09,2016-03-01
96d375eca54bf7e635d555c420604c1b,e8d262c1bd7507cf800344d55faae53a,06:42:24,2016-03-01
413c372342974c6697abc04840929f3c,d8b2d03721a51a63733587ad94e22b9a,06:42:33,2016-03-01
9bb1db017c2b3f3807c03cfaa820b74d,78cc751696a47cdf28b2aca0822ea9cb,06:43:34,2016-03-01
85b2529922e1acb070774b55bd82629a,728fb2b5cfe9cc1bbe3afe55d8626820,06:44:12,2016-03-01
6e6e03bf23eb6d182a2c2b20f7dbc426,333d5d84acd6c6ad72fc1690a52efdae,06:45:14,2016-03-01
84980abbad42ad8747d3cf800eeb529f,3c30c07d0f978251091def0285cde0d2,06:45:47,2016-03-01
bfce01a77daa6ff4689b25f3ac6ff8bd,72c8654e7d0d3d8b896192405932776d,06:45:51,2016-03-01
84980abbad42ad8747d3cf800eeb529f,e352b7a7c45a572d71fedd55028e20a8,06:46:43,2016-03-01
de874cff387283a21a525797b564ea0c,fecbae7011ccb922c4a9eaf982e1cf01,06:47:35,2016-03-01
ee6c727a5cb05f29052f1a4e5502c17c,6077f7f58eb72e41c1d3e868686ca5c3,06:47:39,2016-03-01
bc302117422865e1a9f5a892669b509a,9837aecdb5d59617bbc190460f195903,06:47:48,2016-03-01
5e18ebeeb0aa104526b821408df3f550,dbe90ba338a2841d967989dc0c42bcf3,06:47:48,2016-03-01
195cb45b0a3a583ef569038ba0bae67a,5a17b5c3284f65897ae45f9d4e0748f7,06:48:01,2016-03-01
bc302117422865e1a9f5a892669b509a,9837aecdb5d59617bbc190460f195903,06:48:15,2016-03-01
4cff1a7a43a0e817e7119c984615483e,b7dcc732491b0e67699409ecd2a86b97,06:48:17,2016-03-01
b9891b7cd76cbe9009990e7e688ea283,a20ba4b0408e3a18cd1b1c638c4e1765,06:48:32,2016-03-01
a1a242a5f8a2750a22749104f7b9a8cc,133f9c8c6a0a3634f84681a2ba8014e3,06:48:40,2016-03-01
f39ec43862ff48052dc088d457278749,7935a1095f0e52cebd9fc92f8e999294,06:48:43,2016-03-01
4adc856d1d0c792ac8f34acccf05736b,e27bce7f2543d4760bbaef0fa7c3c6af,06:48:43,2016-03-01
f39ec43862ff48052dc088d457278749,7935a1095f0e52cebd9fc92f8e999294,06:48:53,2016-03-01
b9640917c7b834fc90607e1fc5d6aeb0,cfe34e0b79a3d9f77e27e32d1103f6c2,06:49:32,2016-03-01
b9640917c7b834fc90607e1fc5d6aeb0,cfe34e0b79a3d9f77e27e32d1103f6c2,06:49:52,2016-03-01
ccd0dfe2fa5f652bf792700d70c293a8,2f1bcf187afb39bdade9c3017517a4a0,06:50:09,2016-03-01
afc1ce8d3fd303b3bb168fae6d8e6a72,83ed5dda2c41dc62f17c235f8436a170,06:50:19,2016-03-01
4d596d6c55bca6ff74d44eacd87c90f4,bb4d9e9cd7319e2d3d6ab940ba73a0a5,06:50:29,2016-03-01
96d375eca54bf7e635d555c420604c1b,e6dc308233eda902fa9ae318d638da6e,06:50:31,2016-03-01
0ae06f65855468d3dea5ae21e86bfbbb,ef7a7aec961eff475cc1b4b65613bb05,06:50:49,2016-03-01
b9640917c7b834fc90607e1fc5d6aeb0,cfe34e0b79a3d9f77e27e32d1103f6c2,06:50:59,2016-03-01
aefd34660aba0037f2d849cd372f01a0,4e3ab7c7583945884933cf83021e651c,05:24:07,2016-03-01
f2fdda7a1be92f7335659bc0073b6489,7109de09fef2a36c9aa6c1637776656a,05:24:29,2016-03-01
ccc7b2df55220f002f07e34e70db793b,a468dd2fd4833bbf82169812ccf7fe70,05:24:33,2016-03-01
bae6d53168b42a1672c5d5eb53410c0b,cb6d9e78a8664a2c215b56ff14cbeac9,05:25:56,2016-03-01
4a3432b578acef344c9dd5b83db120b5,adecc7362bb235332c1bef2911cbdfb7,05:27:51,2016-03-01
afc1ce8d3fd303b3bb168fae6d8e6a72,83ed5dda2c41dc62f17c235f8436a170,05:29:41,2016-03-01
886ea8cd8d8a8bf731d8c994b0a563a8,7428b1184fe47054529016d49c3e0c28,05:30:15,2016-03-01
7b8bff96df041e4f1dd7374791256f0e,182faac9d1c7eb79434fbdda498515ce,05:30:15,2016-03-01
85e14330c1e2dd62f5a15e4d5fcf9bed,67b1abbeee906e9e59203d7afe7af822,05:30:17,2016-03-01
7b8bff96df041e4f1dd7374791256f0e,182faac9d1c7eb79434fbdda498515ce,05:30:21,2016-03-01
7b8bff96df041e4f1dd7374791256f0e,182faac9d1c7eb79434fbdda498515ce,05:30:44,2016-03-01
f2fdda7a1be92f7335659bc0073b6489,7109de09fef2a36c9aa6c1637776656a,05:30:55,2016-03-01
52ee7511433b42c258cbf3d6fcf99469,93984acaeb4bab9eea1af87156f58eee,05:31:06,2016-03-01
f2fdda7a1be92f7335659bc0073b6489,7109de09fef2a36c9aa6c1637776656a,05:31:17,2016-03-01
908a4c63faf820d865aef68b0138a62d,450ecdeb757932ce45280f14b234f07d,05:31:19,2016-03-01
52ee7511433b42c258cbf3d6fcf99469,93984acaeb4bab9eea1af87156f58eee,05:31:26,2016-03-01
9bc2618b4bde6a74ad3907c16511d1eb,613521da2b28601dd922347adad25ac0,05:33:27,2016-03-01
0c7ed196ec04e8e8f8eb9a503682c5b9,86f6c86bb21c0b86d18ac3619c92da90,05:34:47,2016-03-01
0c7ed196ec04e8e8f8eb9a503682c5b9,10a9f18c0e4e171485d6916e63d4adee,05:35:35,2016-03-01
a377a6cb541b3816e041083b6b1b01cf,5ff3f5c3fd20c65f08dfc75cb67f3982,05:36:29,2016-03-01
d54a8c8fe39b6f6ae40911acdbf2a7a9,ddb430c76f33aa6a71d04864c9c5f16a,05:36:33,2016-03-01
152e4058db5b472838ff5f1d343a643d,4f0d642c7ad0015d55b571aacdba1e93,05:37:27,2016-03-01
152e4058db5b472838ff5f1d343a643d,4f0d642c7ad0015d55b571aacdba1e93,05:37:47,2016-03-01
d874d4646ca5a1935b906062289ca6c1,7924222c309e937aec119fb32bc70744,05:37:48,2016-03-01
94e5cf7cf0dbd2c0f775bfa5b2aeeefd,03fcf469c3a069c75f53f462db77e3c7,05:37:48,2016-03-01
d874d4646ca5a1935b906062289ca6c1,7924222c309e937aec119fb32bc70744,05:38:07,2016-03-01
76516e94c9b3bccad54c77e3774753b8,c182a7f6e6d8f6bd9eaece9f8e8f87e7,05:38:09,2016-03-01
83ab7d5fb2f4524243a7c9241a88dc97,efccadea51eac79b6d093c6ef85e87e8,05:38:27,2016-03-01
c27edf079c5432f16f5dc44054403c06,f7fd366d9aa8e17d07beb2533591b6c4,05:38:53,2016-03-01
73953623636436d4464f96986d5a4f56,0524ab8c02e18bdede664824a3ea0e34,05:38:56,2016-03-01
eb2065a17c16176538da1584e6441082,fb7a5cb0eba5248bcaa79c743600a803,05:39:14,2016-03-01
76516e94c9b3bccad54c77e3774753b8,c182a7f6e6d8f6bd9eaece9f8e8f87e7,05:39:22,2016-03-01
c27edf079c5432f16f5dc44054403c06,f7fd366d9aa8e17d07beb2533591b6c4,05:39:23,2016-03-01
eb2065a17c16176538da1584e6441082,fb7a5cb0eba5248bcaa79c743600a803,05:39:40,2016-03-01
51ae4fadf7142203458be9e82de15d7a,345d5e0cc4270ad71ab0d454878d6594,05:39:50,2016-03-01
76516e94c9b3bccad54c77e3774753b8,c182a7f6e6d8f6bd9eaece9f8e8f87e7,05:40:27,2016-03-01
ff702b6d00e66dba6e7bad46adef95f3,01f9ec43f7c6183cf868d5ceff74f76b,05:41:22,2016-03-01
9855cf4006730f1a566367371b54da91,d858490dde41a393858abfc0a45766b9,05:41:24,2016-03-01
e8017436f28aad6d030b6ae738be889a,71ae7b2cf68528229c1d14d3b70a2963,05:41:31,2016-03-01
d9e7365f7e49c2012d96038ca984e035,45ae51597f42f552e5893ee976f3d915,05:42:10,2016-03-01
5290e27f1333a018abef81cc8a6c6b70,df5b62fc55d0ec2d4ae6e64594b55d56,05:42:11,2016-03-01
0cf6b3cf1d10e6724d9c8bb5beedc96b,44434bda20b29ee638d6b27b41685f57,05:42:14,2016-03-01
eb2065a17c16176538da1584e6441082,fb7a5cb0eba5248bcaa79c743600a803,05:42:35,2016-03-01
ecc4af918312c7902bf297b863ba8438,61fd19934379c207b38fefffca949bea,05:42:41,2016-03-01
94e5cf7cf0dbd2c0f775bfa5b2aeeefd,03fcf469c3a069c75f53f462db77e3c7,05:43:12,2016-03-01
a6d7af79ca406aa00cbcf4ac5f01dcf9,20918b7e12ff3733f903cc3fa6e71313,05:43:26,2016-03-01
a6d7af79ca406aa00cbcf4ac5f01dcf9,20918b7e12ff3733f903cc3fa6e71313,05:43:36,2016-03-01
d9e7365f7e49c2012d96038ca984e035,dd49f813fac02ff0a3516a49d38cea40,05:45:48,2016-03-01
76516e94c9b3bccad54c77e3774753b8,39642b3fdf9f4767c50c19b1a93d67e7,05:45:59,2016-03-01
76516e94c9b3bccad54c77e3774753b8,39642b3fdf9f4767c50c19b1a93d67e7,05:46:24,2016-03-01
95ad735cbea9d1fdc0defc63165beb6f,888d76a65e716ca02db672f915629a4f,05:46:56,2016-03-01
e45eee29ff8685b1c18b9b335033c7c3,28d37d9317054985a74c0042c9b3bec5,05:47:17,2016-03-01
683005c7416207eda23d905157c906a8,2b694c399e577059ef26fe828ff3e31a,05:47:34,2016-03-01
947bc16f048e0f7cce0262bca33b4f1c,2c2112a22ad573862560ddfc7fcbcd04,05:47:46,2016-03-01
d9e7365f7e49c2012d96038ca984e035,45ae51597f42f552e5893ee976f3d915,05:47:48,2016-03-01
90085ed239cc585e61fef3df66db4155,401f10c0e262786d3caf601212711c57,05:47:58,2016-03-01
d9e7365f7e49c2012d96038ca984e035,45ae51597f42f552e5893ee976f3d915,05:48:23,2016-03-01
55b32bfb834e929d68bc12a8ab016c0f,0d2a7c35bf5947ef5f163112222ad337,05:48:26,2016-03-01
c597789a65c27ce8d88ff23cda6e15cf,c353a8577241c761365fc1c61dfd5c9e,05:49:15,2016-03-01
d9e7365f7e49c2012d96038ca984e035,45ae51597f42f552e5893ee976f3d915,05:49:52,2016-03-01
5c7a9b378feaa3d0fc40de319233b1c2,4b9e6d55a48166dc4983f9db1f8852d7,05:50:21,2016-03-01
d9e7365f7e49c2012d96038ca984e035,45ae51597f42f552e5893ee976f3d915,05:50:43,2016-03-01
37a649a375652a1637a9fc0733619be0,2b694c399e577059ef26fe828ff3e31a,05:51:20,2016-03-01
97aa5004e8c80fc092d797c50f7020e3,b02d20436941738baea0159deea189e2,05:51:34,2016-03-01
76516e94c9b3bccad54c77e3774753b8,c182a7f6e6d8f6bd9eaece9f8e8f87e7,05:51:37,2016-03-01
c597789a65c27ce8d88ff23cda6e15cf,5be9e713ad389108852210d8421231b7,05:51:46,2016-03-01
bbace985ccc0035c6698aaae2403f9bd,d41d7cceca6e47259f8ac6ed7fb5a55f,05:52:08,2016-03-01
a6d7af79ca406aa00cbcf4ac5f01dcf9,20918b7e12ff3733f903cc3fa6e71313,05:54:47,2016-03-01
5b4a0caffdc47623e49c08505ef7b471,353f97a117554020382d0fc55d4afe71,05:55:08,2016-03-01
bdb8a5cb2515bc58f64433dd24f8699f,136ea1c0def1b18ee868cc537e2317bf,05:55:45,2016-03-01
c7cac25cd3096600e0228b2e4378de0c,b2ebfef393ae6f2761be90e8558140c9,05:55:49,2016-03-01
f81cc01ebb5eb10a66418054f3bd0e7e,ae27af681ca14e8e24c9d80fc31f623c,05:56:03,2016-03-01
b0514549fa048afa1d02282d454985b4,dc022a34b3fc5eceadfc2ff08be4ec89,05:56:31,2016-03-01
bc1e0394842ae2993aa8ea23b639bb46,b489e700938058a1a783e2e731402c08,05:56:44,2016-03-01
bae6d53168b42a1672c5d5eb53410c0b,cb6d9e78a8664a2c215b56ff14cbeac9,05:58:19,2016-03-01
152e4058db5b472838ff5f1d343a643d,4f0d642c7ad0015d55b571aacdba1e93,05:58:43,2016-03-01
30a23e1b0768032436e809ebab799937,79539a5973da0d8afca40321f70e20e9,05:59:04,2016-03-01
378f3263ae05c6dda393129e9a0ba9eb,942a6d93e84ed5499fef157d686de5c0,05:59:20,2016-03-01
f6e1c2e1b3797ff2cdb87427db80b9bc,54222a27c0def8ef7469c55d8f6295e6,05:59:42,2016-03-01
277a47f647cdcb3649d9d588685b7a6f,b33253ebbaef9f239dede9b748a84e8d,06:00:13,2016-03-01
681c47bf9fe412a58eeef1d01cbd27f5,2108fc945b05114427a6df98f3596deb,06:01:20,2016-03-01
2dd7e70615e0dffb22ae74715cff7c0b,e2068c4494e5eadff7e47ac72a2a3f99,06:02:12,2016-03-01
076d52cf2d3349146fd3323d8ecadfb5,2c13d85f39fe2c59411e88e4104030cc,06:02:55,2016-03-01
fc0a413fe476f5e145979d3b21f4dec0,718fe65a2aab8bfaab7cbbf8ce93e249,06:03:14,2016-03-01
d5e08a59355356fcc84fb07b335fe32c,5e0d4502f9493f519988341346da2b7d,06:04:18,2016-03-01
07b994d48cbd6b79ce71b3b940d64952,a550259f44358df97959412f11755a66,06:04:30,2016-03-01
43043ac2cc50637ff0368e4bddf63e24,50b00deadd4999a1873b9b5d8850b00a,06:04:34,2016-03-01
6eccaf842dcb8dbc6a106a821a2e67a4,4a69f3042d7869db6f4d37d6758a1663,06:04:35,2016-03-01
43043ac2cc50637ff0368e4bddf63e24,50b00deadd4999a1873b9b5d8850b00a,06:05:10,2016-03-01
bdb8a5cb2515bc58f64433dd24f8699f,136ea1c0def1b18ee868cc537e2317bf,06:05:17,2016-03-01
bdb8a5cb2515bc58f64433dd24f8699f,136ea1c0def1b18ee868cc537e2317bf,06:05:25,2016-03-01
8753677396d55bd1e804cb2c2fe29808,0b80e285d2bad4046e552b08bec02452,06:05:48,2016-03-01
004c89ad6784ff71814d29b51ce3edfa,4038c8111b607f0d08e6bfcec07711ee,06:08:02,2016-03-01
004c89ad6784ff71814d29b51ce3edfa,4038c8111b607f0d08e6bfcec07711ee,06:08:30,2016-03-01
1ba9248a2134b51af12a408fa16fa9ce,00e57fd5e0ef6be08ad1c26685cef9cc,06:08:45,2016-03-01
ff702b6d00e66dba6e7bad46adef95f3,01f9ec43f7c6183cf868d5ceff74f76b,06:08:50,2016-03-01
8dfcf1b1ca64d01a95e40374f2425c0b,121d3cb0b7409f688b49664a5d1dc26e,06:08:52,2016-03-01
004c89ad6784ff71814d29b51ce3edfa,4038c8111b607f0d08e6bfcec07711ee,06:09:07,2016-03-01
1ba9248a2134b51af12a408fa16fa9ce,c0e2256f5394766e9e15e79b356dfdeb,06:09:23,2016-03-01
3bcc234c9f75a77cc18659335815bfc9,26671ee2644b97c69cdf37ee5f616d01,06:09:32,2016-03-01
3bcc234c9f75a77cc18659335815bfc9,26671ee2644b97c69cdf37ee5f616d01,06:10:15,2016-03-01
406a2d62615591500917ad868d01daf6,3467febacc9ff4cb707dfdab00385720,06:11:06,2016-03-01
406a2d62615591500917ad868d01daf6,3467febacc9ff4cb707dfdab00385720,06:11:22,2016-03-01
406a2d62615591500917ad868d01daf6,3467febacc9ff4cb707dfdab00385720,06:11:45,2016-03-01
b791862e3bd90111c5e845ab00761e69,0982da6a60220d6a9c6c90a9703766b0,06:11:57,2016-03-01
d56f43d159934d1b136a29fe922f5fc6,a114dc6ac31fddd0194e717b7c1e5ca6,06:12:27,2016-03-01
3bcc234c9f75a77cc18659335815bfc9,26671ee2644b97c69cdf37ee5f616d01,06:12:30,2016-03-01
b791862e3bd90111c5e845ab00761e69,0982da6a60220d6a9c6c90a9703766b0,06:13:16,2016-03-01
5b0d6ffded9c3c2e3e60b70d5ff14bd1,d9eae6b5a801f53272f14430187acf47,06:13:47,2016-03-01
152e4058db5b472838ff5f1d343a643d,4f0d642c7ad0015d55b571aacdba1e93,06:13:53,2016-03-01
b791862e3bd90111c5e845ab00761e69,0982da6a60220d6a9c6c90a9703766b0,06:13:55,2016-03-01
7052d6c32cea93a250b0ee837a1f98ac,17652ad2129fe190265bd900710c706f,06:14:12,2016-03-01
a4c8e7ec931bcb7973a4ded7b92febe2,34900212f1c4b215778baa96007e5ff7,06:14:27,2016-03-01
e5b847068075b912e1d661f71b06b831,9d91ac659d8b03b64f4dfdb0e894605e,06:14:29,2016-03-01
08cefa13c594337a158a8d71920d086a,deaf64cd9b009198c9c3de243bbd9815,06:15:37,2016-03-01
3a1ed1ece9a730030a5980bec9ff6064,dbd3905a809507bcff2250cf35fbfa41,06:15:42,2016-03-01
c597789a65c27ce8d88ff23cda6e15cf,c353a8577241c761365fc1c61dfd5c9e,06:16:11,2016-03-01
355d1fdd7f20d43d17d7092e00d6c709,8de495f9bce23f0632271f1bd910dcf1,06:16:16,2016-03-01
4e432a639a3000daa1465856174c6789,484a5ca813a94de7d939d25199b1b61a,06:17:21,2016-03-01
8884f80cdfcba7e19e39fbec4f9499ff,391ba617b9b80c18244d3f294abbd75a,06:17:34,2016-03-01
eb2065a17c16176538da1584e6441082,fb7a5cb0eba5248bcaa79c743600a803,06:17:37,2016-03-01
4c171d53a94b9ba860706d5f06068cec,9e3eb6f68d2fd9133c62ec730509f3eb,06:17:44,2016-03-01
5bdf07cec5f57605723970cf405a4208,a6ea617cefc873e4547d366550d31c97,06:18:15,2016-03-01
5b0d6ffded9c3c2e3e60b70d5ff14bd1,d9eae6b5a801f53272f14430187acf47,06:18:19,2016-03-01
c6a52e5b51e6f7ffe2dec7998f712f14,8501aaf74d717206e0e75d1c8a4867bc,06:18:22,2016-03-01
d9596da3ff3ad44af0628ac7a5634b17,a20a6456c4c4ae3cc6964e44dfc6bc72,06:18:29,2016-03-01
368848ef7fe5f57aad80cf44ec0e376a,58cf66a3572c6519bec40d8063b09af2,06:18:44,2016-03-01
dd736b6885093da0ed2845c581910279,3b83eb7bedc562aba48bb50b0341c4e7,06:18:49,2016-03-01
30a23e1b0768032436e809ebab799937,79539a5973da0d8afca40321f70e20e9,06:19:11,2016-03-01
dd736b6885093da0ed2845c581910279,3b83eb7bedc562aba48bb50b0341c4e7,06:19:23,2016-03-01
769995c16c9b51e3b20d266b7ed6b1f7,e6498a210a667e99502708a422c3f2e2,06:19:24,2016-03-01
8884f80cdfcba7e19e39fbec4f9499ff,391ba617b9b80c18244d3f294abbd75a,06:19:27,2016-03-01
769995c16c9b51e3b20d266b7ed6b1f7,e6498a210a667e99502708a422c3f2e2,06:20:35,2016-03-01
978667def431067113ee6e9a3de0940c,11ebc08dad44c309b190a08ca304a991,06:21:14,2016-03-01
606bbb2ac3ed7c9d8ad82a58889c5db3,6971c4595715d96b7476d82961e3b64d,06:21:24,2016-03-01
5f05b702ba0bd47a4fdd019c0215eeed,c57bcc8634ad5320a84d1bdb41af9cef,06:21:27,2016-03-01
11c9a3bd61c19a322885a1985ae3ca7e,7f6492b965a1ad359d405ad92dcc83a5,06:21:29,2016-03-01
368848ef7fe5f57aad80cf44ec0e376a,58cf66a3572c6519bec40d8063b09af2,06:21:34,2016-03-01
7fe60d8e1730d0d1bb50e4295070cbd2,ad9e657f66d12c51844527f76cda167e,06:21:40,2016-03-01
5f05b702ba0bd47a4fdd019c0215eeed,c57bcc8634ad5320a84d1bdb41af9cef,06:21:52,2016-03-01
368848ef7fe5f57aad80cf44ec0e376a,58cf66a3572c6519bec40d8063b09af2,06:22:22,2016-03-01
dd736b6885093da0ed2845c581910279,e51173f4d50a98ab73b29621f4129665,06:22:37,2016-03-01
db2be5e312b9a3a06bbcd864cf8510e8,2bc39148156b55b024353955465d91ca,06:22:38,2016-03-01
368848ef7fe5f57aad80cf44ec0e376a,58cf66a3572c6519bec40d8063b09af2,06:22:41,2016-03-01
db2be5e312b9a3a06bbcd864cf8510e8,2bc39148156b55b024353955465d91ca,06:23:06,2016-03-01
2dbfaab91199dc0345bc46115fca609e,6067521e377094168b200c2e3a252b0b,06:23:15,2016-03-01
42abd07e31b4d3d30623c42912bf7e23,a4a461670f50032ca2662cf9c0673b53,06:23:16,2016-03-01
b83bccc3ed059db77ebef014be8ae33a,dc62bc8c0872afe9238fd9555864fdd8,06:23:23,2016-03-01
0793a32a76023c03d2e3a08c2e09eabc,9352ea13be79daf7a14757fbbdab4e89,04:51:30,2016-03-01
f52f0f290726ab02a9c48befc9322837,b58ef4ad9188a845b02863c8b99889e9,05:01:45,2016-03-01
cddb1e854b0f2fc3760be671a9e9bf34,b98877a8aea7554bb8c9d606fdda255d,05:02:10,2016-03-01
cddb1e854b0f2fc3760be671a9e9bf34,b98877a8aea7554bb8c9d606fdda255d,05:02:45,2016-03-01
96d375eca54bf7e635d555c420604c1b,e8d262c1bd7507cf800344d55faae53a,05:03:12,2016-03-01
5b4bcb5e5871a40b6df48460185cba93,64eb232760dfea0b642be553a310fe8a,05:05:05,2016-03-01
4a3432b578acef344c9dd5b83db120b5,adecc7362bb235332c1bef2911cbdfb7,05:06:34,2016-03-01
